facility_id,item_id,snapshot_date,on_hand_qty,on_hand_uom,stock_status,business_date,load_date,last_updated_at
FAC001,ITM005,2026-01-31,956,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM048,2026-01-30,378,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM047,2026-01-29,831,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM020,2026-01-29,617,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM039,2026-01-25,77,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM012,2026-01-26,816,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM013,2026-01-29,420,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM018,2026-01-26,588,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM030,2026-02-01,68,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM035,2026-02-01,310,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM045,2026-01-30,174,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM005,2026-01-26,852,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM048,2026-01-27,527,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM044,2026-01-31,538,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM023,2026-01-27,747,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM050,2026-01-30,468,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM042,2026-01-27,360,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM022,2026-01-31,462,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM049,2026-01-28,734,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM012,2026-01-31,882,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM013,2026-02-01,995,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM016,2026-01-26,911,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM031,2026-01-27,16,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM023,2026-01-30,413,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM036,2026-01-30,44,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM026,2026-01-29,165,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM014,2026-02-01,569,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM019,2026-01-25,124,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM050,2026-01-28,312,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM002,2026-01-31,218,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM002,2026-01-29,673,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM041,2026-01-30,169,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM022,2026-01-26,644,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM046,2026-01-29,110,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM012,2026-01-31,744,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM024,2026-01-25,789,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM025,2026-02-01,623,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM046,2026-01-25,571,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM036,2026-01-25,106,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM006,2026-01-29,492,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM019,2026-01-25,158,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM012,2026-01-30,484,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM043,2026-01-28,879,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM017,2026-01-29,37,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM037,2026-02-01,383,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM022,2026-01-25,794,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM015,2026-01-26,176,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM016,2026-01-25,5,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM013,2026-01-29,748,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM038,2026-01-29,790,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM036,2026-01-31,316,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM022,2026-01-29,187,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM039,2026-01-26,711,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM006,2026-01-26,535,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM021,2026-01-30,327,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM018,2026-01-30,464,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM021,2026-01-26,285,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM019,2026-02-01,356,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM009,2026-02-01,794,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM020,2026-01-28,185,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM002,2026-01-31,720,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM006,2026-01-30,130,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM033,2026-01-28,39,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM028,2026-01-27,84,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM015,2026-01-29,823,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM022,2026-01-28,389,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM042,2026-02-01,340,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM014,2026-01-29,669,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM002,2026-01-28,680,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM010,2026-01-27,867,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM008,2026-01-29,414,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM035,2026-01-27,765,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM007,2026-01-27,213,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM046,2026-01-25,116,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM003,2026-01-29,786,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM040,2026-01-28,521,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM042,2026-01-30,615,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM024,2026-01-28,423,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM044,2026-01-27,419,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM038,2026-01-28,694,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM037,2026-01-31,43,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM043,2026-01-30,203,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM026,2026-01-30,823,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM045,2026-01-25,503,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM003,2026-01-31,605,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM021,2026-01-29,918,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM041,2026-01-30,357,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM006,2026-02-01,7,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM048,2026-02-01,143,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM040,2026-01-29,928,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM035,2026-01-25,328,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM016,2026-02-01,820,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM036,2026-01-28,118,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM045,2026-01-30,223,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM050,2026-01-25,387,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM038,2026-01-28,243,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM019,2026-01-26,216,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM005,2026-01-31,137,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM001,2026-01-25,965,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM048,2026-01-27,953,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM026,2026-01-28,546,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM011,2026-02-01,98,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM042,2026-01-27,180,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM033,2026-01-31,260,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM044,2026-01-31,565,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM016,2026-01-28,971,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM033,2026-01-25,42,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM050,2026-01-28,81,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM028,2026-01-27,337,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM029,2026-01-26,268,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM038,2026-01-28,711,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM001,2026-01-31,757,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM005,2026-01-25,581,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM045,2026-02-01,415,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM006,2026-01-31,81,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM033,2026-02-01,697,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM016,2026-01-30,471,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM031,2026-01-30,654,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM017,2026-01-26,-29,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM039,2026-01-28,619,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM044,2026-02-01,226,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM030,2026-01-28,278,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM015,2026-01-25,274,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM031,2026-01-28,212,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM006,2026-01-28,691,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM033,2026-01-29,355,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM042,2026-01-30,120,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM028,2026-01-25,420,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM029,2026-01-31,961,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM008,2026-01-28,267,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM003,2026-02-01,28,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM028,2026-01-31,59,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM038,2026-01-25,63,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM019,2026-01-26,93,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM007,2026-01-29,922,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM049,2026-01-28,294,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM018,2026-01-25,346,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM044,2026-01-25,930,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM025,2026-01-31,534,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM014,2026-02-01,616,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM021,2026-02-01,40,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM021,2026-01-28,491,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM026,2026-01-31,342,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM009,2026-01-26,940,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM005,2026-01-26,443,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM037,2026-01-28,602,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM047,2026-01-25,161,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM041,2026-01-29,905,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM026,2026-01-27,557,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM014,2026-01-29,730,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM027,2026-01-31,568,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM027,2026-01-30,165,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM017,2026-01-29,832,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM023,2026-01-25,386,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM021,2026-01-27,840,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM030,2026-01-26,260,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM041,2026-01-27,954,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM018,2026-02-01,824,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM043,2026-01-25,52,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM024,2026-01-25,733,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM043,2026-01-26,361,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM023,2026-02-01,558,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM023,2026-01-28,914,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM029,2026-02-01,331,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM013,2026-01-31,350,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM032,2026-01-26,198,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM020,2026-01-25,182,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM042,2026-01-30,399,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM005,2026-01-30,49,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM030,2026-01-31,464,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM049,2026-01-30,587,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM024,2026-01-27,738,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM003,2026-01-30,1,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM037,2026-01-31,718,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM021,2026-01-27,430,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM017,2026-01-27,412,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM007,2026-01-25,810,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM001,2026-01-30,890,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM012,2026-01-28,534,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM016,2026-01-31,880,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM008,2026-01-26,833,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM048,2026-02-01,242,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM013,2026-01-27,944,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM025,2026-01-25,638,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM006,2026-01-29,26,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM024,2026-01-27,558,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM041,2026-01-27,425,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM039,2026-01-27,736,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM045,2026-01-28,456,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM033,2026-01-25,937,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM005,2026-01-27,182,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM040,2026-01-27,464,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM046,2026-01-26,925,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM043,2026-01-29,467,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM040,2026-01-27,90,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM017,2026-01-30,972,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM035,2026-01-30,981,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM014,2026-01-26,853,EACH,CRITICAL,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM049,2026-01-25,323,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM030,2026-01-28,394,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM012,2026-01-27,788,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM011,2026-01-30,479,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM038,2026-01-28,319,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM026,2026-01-25,598,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM017,2026-01-25,543,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM009,2026-01-27,476,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM049,2026-01-25,152,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM021,2026-01-27,681,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM032,2026-01-29,918,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM011,2026-01-25,157,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM038,2026-01-25,854,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM005,2026-01-26,549,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM015,2026-01-30,671,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM023,2026-01-26,134,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM020,2026-01-27,681,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM047,2026-02-01,191,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM017,2026-02-01,10,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM036,2026-01-30,473,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM008,2026-01-27,436,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM023,2026-01-27,266,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM017,2026-01-29,251,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM039,2026-01-25,849,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM042,2026-01-25,798,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM011,2026-01-27,161,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM027,2026-01-31,667,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM010,2026-01-28,669,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM004,2026-01-27,964,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM048,2026-01-31,136,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM035,2026-01-31,834,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM002,2026-01-29,891,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM015,2026-01-27,472,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM022,2026-01-27,-12,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM049,2026-01-27,338,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM036,2026-01-27,261,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM027,2026-01-28,959,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM013,2026-01-28,953,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM010,2026-01-30,676,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM028,2026-01-31,287,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM035,2026-01-26,905,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM050,2026-01-27,516,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM013,2026-01-27,789,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM038,2026-01-28,690,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM017,2026-01-26,485,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM024,2026-01-26,194,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM030,2026-01-28,336,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM036,2026-01-28,448,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM039,2026-01-30,65,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM038,2026-01-30,787,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM021,2026-01-31,911,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM008,2026-01-30,729,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM048,2026-01-26,820,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM021,2026-01-30,20,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM014,2026-01-30,142,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM004,2026-01-29,566,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM016,2026-01-26,636,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM033,2026-01-29,569,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM013,2026-01-27,143,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM014,2026-01-30,320,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM043,2026-01-27,734,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM016,2026-02-01,272,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
